"srno","id","name","url","address","locality","city","city_id","latitude","longitude","locality_verbose","cuisines","average_cost_for_two","price_range","currency","aggregate_rating","rating_text","rating_color","votes","has_fake_reviews","has_online_delivery","is_table_reservation_supported","has_table_booking"
"871","18741007","Bamboo Restaurant","https://www.zomato.com/gwalior/bamboo-restaurant-lashkar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","In front of Bal Bhavan, Roop Singh Stadium Road, Lashkar, Gwalior","Lashkar","Gwalior","11337","26.2103579066","78.1821971387","Lashkar, Gwalior","North Indian, Fast Food, Chinese","700","2","Rs.","2.9","Average","FFBA00","129","0","1","0","0"
"872","18741600","Zayka Family Restaurant","https://www.zomato.com/gwalior/zayka-family-restaurant-lashkar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Mayur Market, Near Petrol Pump, Phoolbagh, Lashkar, Gwalior","Lashkar","Gwalior","11337","26.2120625000","78.1691968000","Lashkar, Gwalior","South Indian, North Indian, Italian, Fast Food, Chinese","750","3","Rs.","3.0","Average","CDD614","77","0","1","0","0"
"873","18846405","The Rasoighar","https://www.zomato.com/gwalior/the-rasoighar-city-center?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","456, Hargovindpuram, City Center, Gwalior","City Center","Gwalior","11337","26.2093044913","78.1972151622","City Center, Gwalior","North Indian","250","1","Rs.","4.0","Very Good","5BA829","59","0","1","0","0"
"874","18788438","Royal Pizza Hub","https://www.zomato.com/gwalior/royal-pizza-hub-thatipur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Mayur Market, Near Petrol Pump, Thatipur, Gwalior","Thatipur","Gwalior","11337","26.2151022000","78.2061687000","Thatipur, Gwalior","Fast Food, Pizza","400","2","Rs.","3.6","Good","9ACD32","56","0","1","0","0"
"875","18800733","Pandit Zayka","https://www.zomato.com/gwalior/pandit-zayka-morar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Beside Parivar Hospital, 7, Chauraha, Morar, Gwalior","Morar","Gwalior","11337","26.2303562000","78.2221689000","Morar, Gwalior","North Indian, Fast Food","400","2","Rs.","3.7","Good","9ACD32","39","0","1","0","0"
"876","18741231","Nirankari Bakery","https://www.zomato.com/gwalior/nirankari-bakery-mahalgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Silver Estate, University Marg, Govindpuri, Mahalgaon, Gwalior","Mahalgaon","Gwalior","11337","26.2108725786","78.2001588866","Mahalgaon, Gwalior","Bakery","200","1","Rs.","3.9","Good","9ACD32","71","0","1","0","0"
"877","18738660","Jai Mahakali Bhojanalaya","https://www.zomato.com/gwalior/jai-mahakali-bhojanalaya-thatipur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Shop 28, Railway Colony, Next to Gwalior Junction Railway Station, Thatipur, Gwalior","Thatipur","Gwalior","11337","26.2153872164","78.1837672368","Thatipur, Gwalior","North Indian, Chinese","500","2","Rs.","3.6","Good","9ACD32","56","0","1","0","0"
"878","18740400","The Road Chef","https://www.zomato.com/gwalior/the-road-chef-naya-bazaar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Sanatan Dharam Mandir Road, Naya Bazaar, Gwalior","Naya Bazaar","Gwalior","11337","26.1997376000","78.1635990000","Naya Bazaar, Gwalior","Street Food","100","1","Rs.","3.2","Average","CDD614","95","0","1","0","0"
"879","18922367","The Sigdi Food Hub","https://www.zomato.com/gwalior/the-sigdi-food-hub-vijaynagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","4&5, Shri Krishna Dharmshala, Padav, Gwalior","Vijaynagar","Gwalior","11337","26.2128542401","78.1787806749","Vijaynagar, Gwalior","Fast Food, North Indian, Chinese","250","1","Rs.","3.8","Good","9ACD32","33","0","1","0","0"
"880","18740047","Parmanand Sweets","https://www.zomato.com/gwalior/parmanand-sweets-madhav-ganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Naya Bazaar, Gwalior","Madhav Ganj","Gwalior","11337","26.1931756996","78.1548533589","Madhav Ganj, Gwalior","Mithai","250","1","Rs.","4.2","Very Good","5BA829","113","0","1","0","0"
"881","18787531","Shere Punjab","https://www.zomato.com/gwalior/shere-punjab-vijaynagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","L 19, Chetakpuri, Vijaynagar, Gwalior","Vijaynagar","Gwalior","11337","26.1995506000","78.1723783170","Vijaynagar, Gwalior","North Indian, Chinese","400","2","Rs.","3.9","Good","9ACD32","67","0","1","0","0"
"882","18739146","The Frappe House","https://www.zomato.com/gwalior/the-frappe-house-city-center?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Near Indian Overseas, City Center, Gwalior","City Center","Gwalior","11337","26.2077189359","78.1916120276","City Center, Gwalior","North Indian, Mexican, Lebanese, Fast Food, Chinese","700","2","Rs.","3.5","Good","9ACD32","57","0","1","0","0"
"883","18739189","Landmark NX","https://www.zomato.com/gwalior/landmark-nx-city-center?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Patel Nagar, City Center, City Center, Gwalior","City Center","Gwalior","11337","26.2109435676","78.1872577965","City Center, Gwalior","North Indian, Mughlai, Chinese","1200","3","Rs.","2.8","Average","FFBA00","83","0","1","0","0"
"884","18739102","7-Eleven Restaurant","https://www.zomato.com/gwalior/7-eleven-restaurant-mahalgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","DK Tower, Plot 113, Opposite Income Tax Office, City Centre, Mahalgaon, Gwalior","Mahalgaon","Gwalior","11337","26.2068847885","78.1931643561","Mahalgaon, Gwalior","South Indian, North Indian, Mughlai, Chinese","800","3","Rs.","3.9","Good","9ACD32","69","0","1","0","0"
"885","18803651","KFC","https://www.zomato.com/gwalior/kfc-birla-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Khasra 520, 521, 524 & 525, Third Floor, Unit T 14 & 15, DB Mall, Race Course Road, Opposite Gwalior Railway Station, Birla Nagar, Gwalior","DB City Mall, Birla Nagar","Gwalior","11337","26.2055852000","78.1979646000","DB City Mall, Birla Nagar, Gwalior","Burger, Fast Food","500","2","Rs.","4.1","Very Good","5BA829","72","0","0","0","0"
"886","18788406","Hakeem's Restaurant","https://www.zomato.com/gwalior/hakeems-restaurant-city-center?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","13/C, Kailash Vihar, Near Nai Duniya Press, City Center, Gwalior","City Center","Gwalior","11337","26.2067993000","78.1916019000","City Center, Gwalior","North Indian, Chinese","800","3","Rs.","3.1","Average","CDD614","89","0","1","0","0"
"887","18739952","Punjab Da Tadka","https://www.zomato.com/gwalior/punjab-da-tadka-shinde-ki-chhawani?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Near Delite Talkies, Nai Sadak, Shinde Ki Chhawni, Gwalior, Shinde Ki Chhawani, Gwalior","Shinde Ki Chhawani","Gwalior","11337","26.2038318124","78.1543645263","Shinde Ki Chhawani, Gwalior","Fast Food, Chinese, North Indian","300","1","Rs.","2.8","Average","FFBA00","124","0","1","0","0"
"888","18866473","Chatkazz","https://www.zomato.com/gwalior/chatkazz-2-vijaynagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","19, Chetakpuri, Vijaynagar, Gwalior","Vijaynagar","Gwalior","11337","26.1995560000","78.1742500000","Vijaynagar, Gwalior","North Indian, Pizza, Burger","500","2","Rs.","3.9","Good","9ACD32","37","0","1","0","0"
"889","18741269","Swaad The Taste","https://www.zomato.com/gwalior/swaad-the-taste-morar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Morar Road, Morar, Gwalior","Morar","Gwalior","11337","26.2315727791","78.2162223011","Morar, Gwalior","South Indian, Ice Cream, Fast Food, Chinese, North Indian","600","2","Rs.","3.5","Good","9ACD32","117","0","1","0","0"
"890","18739107","Kabooz","https://www.zomato.com/gwalior/kabooz-city-center?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","A-121, Lata Plaza, City Centre, Gwalior","City Center","Gwalior","11337","26.2067506265","78.1932448223","City Center, Gwalior","Cafe","600","2","Rs.","2.5","Average","FFBA00","75","0","1","0","0"
"891","18806508","The Road Food Truck","https://www.zomato.com/the-road-food-truck-food-truck?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Gurudwara market ,infront of ashiyana complex , lashkar Gwalior ","Lashkar","Gwalior","11337","26.2077751872","78.1665970758","Lashkar, Gwalior","Fast Food","250","1","Rs.","3.7","Good","9ACD32","66","0","1","0","0"
"892","18800752","Mayaaz Foodzone","https://www.zomato.com/gwalior/mayaaz-foodzone-thatipur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","15- Indramani Nagar, Thatipur, Gwalior","Thatipur","Gwalior","11337","26.2278705000","78.2073697000","Thatipur, Gwalior","Fast Food, Street Food","300","1","Rs.","2.7","Average","FFBA00","62","0","1","0","0"
"893","3401151","Cafe Kahani","https://www.zomato.com/gwalior/cafe-kahani-lohamandi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","G 19, Gandhi Nagar, Lohamandi, Gwalior","Lohamandi","Gwalior","11337","26.2192107903","78.1770037115","Lohamandi, Gwalior","Cafe","600","2","Rs.","3.4","Average","CDD614","55","0","1","0","0"
"894","18741221","Uzbekk","https://www.zomato.com/gwalior/uzbekk-city-center?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Next to Millennium Plaza, University Marg, Govindpuri, City Center, Gwalior","City Center","Gwalior","11337","26.2076109453","78.2007449493","City Center, Gwalior","North Indian, Italian, Fast Food, Chinese","400","2","Rs.","3.9","Good","9ACD32","101","0","1","0","0"
"895","18787727","Bollywood Cafe","https://www.zomato.com/gwalior/bollywood-cafe-1-lashkar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","7, Khedapati Colony, Near Sai Temple, Phoolbagh, Lashkar, Gwalior","Lashkar","Gwalior","11337","26.2164747000","78.1711114000","Lashkar, Gwalior","Cafe, Chinese, Italian, Fast Food","500","2","Rs.","3.8","Good","9ACD32","66","0","1","0","0"
"896","18787566","Shri Karchi Kadhai","https://www.zomato.com/gwalior/shri-karchi-kadhai-mahalgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Sachin Tendulkar Road, Jiwaji University, Mahalgaon, Gwalior","Mahalgaon","Gwalior","11337","26.2055814000","78.1930157170","Mahalgaon, Gwalior","North Indian, Chinese","500","2","Rs.","3.9","Good","9ACD32","65","0","1","0","0"
"897","18739175","10 Downing Street","https://www.zomato.com/gwalior/10-downing-street-mahalgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Athena, City Center, Mahalgaon, Gwalior","Mahalgaon","Gwalior","11337","26.2109435676","78.1872577965","Mahalgaon, Gwalior","North Indian, Mughlai, Italian, Continental, Chinese","1200","3","Rs.","3.8","Good","9ACD32","63","0","0","0","0"
"898","18741542","Shree Bhukkads - A Food Lounge","https://www.zomato.com/gwalior/shree-bhukkads-a-food-lounge-1-lashkar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Near Center Point, Phoolbagh, Lashkar, Gwalior","Lashkar","Gwalior","11337","26.2124448559","78.1695015728","Lashkar, Gwalior","South Indian, North Indian, Fast Food, Chinese","400","2","Rs.","3.6","Good","9ACD32","49","0","1","0","0"
"899","18739190","The Chef's Shack","https://www.zomato.com/gwalior/the-chefs-shack-city-center?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","G-3, Shubhashish Apartment, Green Garden Road, Behind SP Office, City Centre, Gwalior, City Center, Gwalior","City Center","Gwalior","11337","26.2085882717","78.1897646561","City Center, Gwalior","Fast Food, Chinese","500","2","Rs.","3.4","Average","CDD614","44","0","1","0","0"
"900","18810137","Singh's Chicken 2 Nite","https://www.zomato.com/gwalior/singhs-chicken-2-nite-1-lashkar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Near Kajal Cinema, Phalka Bazar, Main Road, Lashkar, Gwalior","Lashkar","Gwalior","11337","26.2055245000","78.1604948140","Lashkar, Gwalior","North Indian","400","2","Rs.","3.6","Good","9ACD32","66","0","1","0","0"
"901","18821733","Taste of Jhansi","https://www.zomato.com/jhansi/taste-of-jhansi-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","526/1, Near BKD Degree College, Gate 2, Civil Lines, Jhansi","Civil Lines","Jhansi","11352","25.4566256000","78.5604698000","Civil Lines, Jhansi","North Indian, Chinese","400","2","Rs.","3.4","Average","CDD614","66","0","1","0","0"
"902","18743071","Pizza Hut","https://www.zomato.com/jhansi/pizza-hut-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","943, Om Complex, Shivpuri Road, Civil Lines, Jhansi","Civil Lines","Jhansi","11352","25.4492445504","78.5659233481","Civil Lines, Jhansi","Pizza, Italian","500","2","Rs.","3.3","Average","CDD614","265","0","0","0","0"
"903","18824136","Narayan Chaat Bhandar","https://www.zomato.com/jhansi/narayan-chaat-bhandar-cantt?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Sadar Bazar, Cantt, Jhansi","Cantt","Jhansi","11352","25.4402700000","78.5837389000","Cantt, Jhansi","Street Food","150","1","Rs.","3.8","Good","9ACD32","166","0","1","0","0"
"904","18742597","The Bakers Factory","https://www.zomato.com/jhansi/the-bakers-factory-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Near Allahabad Bank, Fortune Tower, Station Road, Civil Lines, Jhansi","Civil Lines","Jhansi","11352","25.4433739000","78.5654238000","Civil Lines, Jhansi","Asian, Bakery, North Indian, Italian, Lebanese, South Indian","800","3","Rs.","3.7","Good","9ACD32","194","0","1","1","1"
"905","18821813","The Imperial Chaat","https://www.zomato.com/jhansi/the-imperial-chaat-2-cantt?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Sadar Bazar, Cantt, Jhansi","Cantt","Jhansi","11352","25.4395077000","78.5828821000","Cantt, Jhansi","Street Food","150","1","Rs.","3.6","Good","9ACD32","92","0","1","0","0"
"906","18743001","Avadh Foods","https://www.zomato.com/jhansi/avadh-foods-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Near Shilpi Hotel, Elite Crossing, Civil Lines, Jhansi","Civil Lines","Jhansi","11352","25.4495661000","78.5675089000","Civil Lines, Jhansi","Street Food, North Indian","150","1","Rs.","3.3","Average","CDD614","264","0","1","0","0"
"907","18821753","Masala Art Cafe & Restuatant","https://www.zomato.com/jhansi/masala-art-cafe-restuatant-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","1st Floor, Opposite Betwa Bhawan, Station Road, Civil Lines, Jhansi","Civil Lines","Jhansi","11352","25.4477702000","78.5617173000","Civil Lines, Jhansi","Biryani, Chinese, Cafe, North Indian, Italian","600","2","Rs.","3.4","Average","CDD614","73","0","1","0","0"
"908","18743157","Vandana Sweets","https://www.zomato.com/jhansi/vandana-sweets-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Civil Lines Chauraha, Jhansi","Civil Lines","Jhansi","11352","25.4487501700","78.5700170696","Civil Lines, Jhansi","Mithai","200","1","Rs.","3.4","Average","CDD614","120","0","0","0","0"
"909","18920912","Hyderabadi Biryani House","https://www.zomato.com/jhansi/hyderabadi-biryani-house-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Allahabad Bank Chaurahav Civil Lines, Jhansi","Civil Lines","Jhansi","11352","25.4478886720","78.5705414414","Civil Lines, Jhansi","North Indian, Biryani","150","1","Rs.","3.5","Good","9ACD32","83","0","1","0","0"
"910","18823877","Burger Point","https://www.zomato.com/jhansi/burger-point-1-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Near Allahbad Bank Chouraha, Civil Lines, Jhansi","Civil Lines","Jhansi","11352","25.4419413000","78.5674713000","Civil Lines, Jhansi","Burger","250","1","Rs.","3.7","Good","9ACD32","107","0","1","0","0"
"911","18824260","Janta Thali","https://www.zomato.com/jhansi/janta-thali-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Jeevan Shah Tiraha, Civil Lines, Jhansi","Civil Lines","Jhansi","11352","25.4502329000","78.5675642000","Civil Lines, Jhansi","North Indian","120","1","Rs.","3.3","Average","CDD614","60","0","1","0","0"
"912","18824029","Dilip Hotel Veg & Non Veg","https://www.zomato.com/jhansi/dilip-hotel-veg-non-veg-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Jeevan Shah Tiraha, Civil Lines, Jhansi","Civil Lines","Jhansi","11352","25.4502329000","78.5675642000","Civil Lines, Jhansi","North Indian","200","1","Rs.","3.2","Average","CDD614","79","0","1","0","0"
"913","18743017","Meat Ka Badshah","https://www.zomato.com/jhansi/meat-ka-badshah-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Near Nagar Nigam Office, Elite Chowk, Civil Lines, Jhansi","Civil Lines","Jhansi","11352","25.4486003114","78.5689622909","Civil Lines, Jhansi","North Indian","300","1","Rs.","3.5","Good","9ACD32","63","0","1","0","0"
"914","18742505","Barbeque Nation","https://www.zomato.com/jhansi/barbeque-nation-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Second Floor, Poojan Tower, Nehru Road, Jeevan Shah Chouraha, Civil Lines, Jhansi","Civil Lines","Jhansi","11352","25.4533094126","78.5698095337","Civil Lines, Jhansi","Chinese, North Indian, BBQ","1200","3","Rs.","3.8","Good","9ACD32","221","0","0","1","0"
"915","18917838","Kushwaha Ji Foods","https://www.zomato.com/jhansi/kushwaha-ji-foods-cantt?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Maharani Laxmi Bai Balika Inter College, Ashiq Chouraha, Cantt, Jhansi","Cantt","Jhansi","11352","25.4594005456","78.5712200403","Cantt, Jhansi","North Indian","100","1","Rs.","3.6","Good","9ACD32","150","0","1","0","0"
"916","18821759","Petooram's Restaurant & Sweets","https://www.zomato.com/jhansi/petoorams-restaurant-sweets-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Nehru Road, Civil Lines, Jhansi","Civil Lines","Jhansi","11352","25.4552506000","78.5710311000","Civil Lines, Jhansi","North Indian, Chinese","400","2","Rs.","3.2","Average","CDD614","70","0","1","0","0"
"917","18742360","Haveli Restaurant","https://www.zomato.com/jhansi/haveli-restaurant-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Basement, Modi Tower, Nagar Nigam Road, Jeevan Shah, Civil Lines, Jhansi","Civil Lines","Jhansi","11352","25.4509759000","78.5680808000","Civil Lines, Jhansi","North Indian, Fast Food","500","2","Rs.","3.3","Average","CDD614","88","0","1","0","0"
"918","18743312","Tandoori Khazana","https://www.zomato.com/jhansi/tandoori-khazana-cantt?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","In Front of Union Radio, MG Road, Sadar Bazaar, Cantt, Jhansi","Cantt","Jhansi","11352","25.4384761000","78.5801447000","Cantt, Jhansi","North Indian, Fast Food, Chinese","500","2","Rs.","3.6","Good","9ACD32","172","0","1","0","0"
"919","18878734","World Of Pizzeria Bistro","https://www.zomato.com/jhansi/world-of-pizzeria-bistro-sipri-bazaar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Shop 3, First Floor, 789/1, Savitri Plaza, In Front Of Rani Laxmibai Park, Gate 5, Sipri Bazaar, Jhansi","Sipri Bazaar","Jhansi","11352","25.4506898000","78.5665993000","Sipri Bazaar, Jhansi","Fast Food","500","2","Rs.","3.3","Average","CDD614","63","0","1","0","0"
"920","18822025","Ikram khan's cuisine","https://www.zomato.com/jhansi/ikram-khans-cuisine-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Shop No 14 Jeewan Shah Mazaar, Civil Lines, Jhansi","Civil Lines","Jhansi","11352","25.4476882000","78.5608669000","Civil Lines, Jhansi","North Indian, South Indian, Chinese","400","2","Rs.","3.5","Good","9ACD32","101","0","1","0","0"
"921","18743240","The Silver Spoon","https://www.zomato.com/jhansi/the-silver-spoon-cantt?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","18 Flavours Food Court, Sadar Bazaar, Sadar Kachehri Road, Cantt, Jhansi","Cantt","Jhansi","11352","25.4405392000","78.5803590000","Cantt, Jhansi","Rolls, North Indian, Fast Food, Chinese","300","1","Rs.","3.7","Good","9ACD32","176","0","1","0","0"
"922","18823915","Sabzi Wala","https://www.zomato.com/jhansi/sabzi-wala-cantt?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","19, Jail - Allahabad Bank Road, Civil Lines, Cantt, Jhansi","Cantt","Jhansi","11352","25.4420748000","78.5671897000","Cantt, Jhansi","North Indian","350","2","Rs.","3.5","Good","9ACD32","74","0","1","0","0"
"923","18919198","Hotel Yatrik Treat Restaurant","https://www.zomato.com/jhansi/hotel-yatrik-treat-restaurant-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Elite, Allahabad Bank Road, Jankipuram Civil Lines, Jhansi","Civil Lines","Jhansi","11352","25.4484029218","78.5690880194","Civil Lines, Jhansi","North Indian, South Indian, Chinese, Continental","400","2","Rs.","3.4","Average","CDD614","32","0","1","0","0"
"924","18743102","The Chacha's Biryani","https://www.zomato.com/jhansi/the-chachas-biryani-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Near Bharat Petroleum, Shivpuri Jhansi Road, Tilak Market, Elite Chowk, Civil Lines, Jhansi","Civil Lines","Jhansi","11352","25.4595225406","78.5604194552","Civil Lines, Jhansi","Biryani","100","1","Rs.","3.5","Good","9ACD32","123","0","1","0","0"
"925","18946415","Jannaks Foods Art","https://www.zomato.com/jhansi/jannaks-foods-art-sipri-bazaar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","818, Chaman Ganj, Sipri Bazaar, Jhansi","Sipri Bazaar","Jhansi","11352","25.4529588475","78.5496363044","Sipri Bazaar, Jhansi","North Indian, South Indian, Chinese","250","1","Rs.","3.5","Good","9ACD32","37","0","1","0","0"
"926","18892218","Shilpi Hotel","https://www.zomato.com/jhansi/shilpi-hotel-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Elite chauraha, Civil Lines, Jhansi","Civil Lines","Jhansi","11352","25.4594893571","78.5603249073","Civil Lines, Jhansi","North Indian","300","1","Rs.","3.5","Good","9ACD32","62","0","1","0","0"
"927","18821779","Jannaks Restaurant","https://www.zomato.com/jhansi/jannaks-restaurant-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Civil Lines, Jhansi","Civil Lines","Jhansi","11352","25.4484257000","78.5662707000","Civil Lines, Jhansi","North Indian, Chinese","400","2","Rs.","3.3","Average","CDD614","63","0","1","0","0"
"928","18818109","Peppi Pizza","https://www.zomato.com/jhansi/peppi-pizza-cantt?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","332, Near Jhansi Gas Service, Sadar Bazar, Cantt, Jhansi","Cantt","Jhansi","11352","25.4396130000","78.5817906000","Cantt, Jhansi","Pizza","400","2","Rs.","3.5","Good","9ACD32","83","0","1","0","0"
"929","18986861","Kabab And Curries Kitchen","https://www.zomato.com/jhansi/kabab-and-curries-kitchen-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Allahabad Bank Chouraha, Civil Lines, Jhansi","Civil Lines","Jhansi","11352","25.4478422364","78.5705276951","Civil Lines, Jhansi","North Indian","300","1","Rs.","3.3","Average","CDD614","19","0","1","0","0"
"930","18743264","Black Mud","https://www.zomato.com/jhansi/black-mud-cantt?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Near 18 Flavours Food Court, Sadar Bazaar, Sadar Kachehri Road, Cantt, Jhansi","Cantt","Jhansi","11352","25.4399140000","78.5800333000","Cantt, Jhansi","North Indian, Italian, Continental, Chinese, Cafe, American","1000","3","Rs.","3.4","Average","CDD614","180","0","1","0","0"
"931","18925790","Piz Food","https://www.zomato.com/jhansi/piz-food-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","372/14 Gwalior Roa Civil Lines, Jhansi","Civil Lines","Jhansi","11352","25.4545987448","78.5671799630","Civil Lines, Jhansi","Italian, South Indian, Chinese, Fast Food","150","1","Rs.","3.3","Average","CDD614","24","0","1","0","0"
"932","18743847","Avadh Foods","https://www.zomato.com/jhansi/avadh-foods-sipri-bazaar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Shop 1, Near Arya Kanya Chouraha, Yellow Church Market, Sipri Bazaar, Jhansi","Sipri Bazaar","Jhansi","11352","25.4518072430","78.5540693253","Sipri Bazaar, Jhansi","North Indian","200","1","Rs.","3.3","Average","CDD614","189","0","0","0","0"
"933","18930427","New Star Bakery","https://www.zomato.com/jhansi/new-star-bakery-sipri-bazaar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","716/1, Sipri Bazar, Jhansi","Sipri Bazaar","Jhansi","11352","25.4515871532","78.5549879819","Sipri Bazaar, Jhansi","Fast Food, Bakery","100","1","Rs.","3.3","Average","CDD614","34","0","1","0","0"
"934","18946705","Khana Khazana's Sabrang","https://www.zomato.com/jhansi/khana-khazanas-sabrang-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","97/4, Meghraj Compound, Manuvihar, Elite Chouraha, Civil Lines, Jhansi","Civil Lines","Jhansi","11352","25.4493807847","78.5698678717","Civil Lines, Jhansi","North Indian, Chinese, Fast Food","200","1","Rs.","3.6","Good","9ACD32","16","0","1","0","0"
"935","18743248","Pizza Station","https://www.zomato.com/jhansi/pizza-station-cantt?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","18 Flavours Food Court, Sadar Bazar, Cantt","Cantt","Jhansi","11352","25.4403105745","78.5823964700","Cantt, Jhansi","Pizza","300","1","Rs.","3.3","Average","CDD614","56","0","1","0","0"
"936","18742382","Neelam Chaat & Fast Food","https://www.zomato.com/jhansi/neelam-chaat-fast-food-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Shop 17, Shastri market, Nagar Nigam Road, Jeevan Shah, Civil Lines, Jhansi","Civil Lines","Jhansi","11352","25.4511259000","78.5678912000","Civil Lines, Jhansi","Street Food, Fast Food","150","1","Rs.","3.3","Average","CDD614","61","0","1","0","0"
"937","18879207","Lazeez Restaurant","https://www.zomato.com/jhansi/lazeez-restaurant-cantt?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Jhansi hotel Opposite Head Post Office, Shastri Marg, Sadar Bazar, Cantt, Jhansi","Cantt","Jhansi","11352","25.4400468702","78.5760466493","Cantt, Jhansi","Indian, Chinese, Continental","400","2","Rs.","3.3","Average","CDD614","22","0","1","0","0"
"938","18922644","The Kathi Rolls Factory","https://www.zomato.com/jhansi/the-kathi-rolls-factory-2-cantt?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","18 Flavours Food Court, Sadar Jhansi, Cantt, Jhansi","Cantt","Jhansi","11352","25.4430342222","78.5829406232","Cantt, Jhansi","BBQ, Rolls, Fast Food","100","1","Rs.","3.5","Good","9ACD32","43","0","1","0","0"
"939","18977146","Laziz Pizza","https://www.zomato.com/jhansi/laziz-pizza-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","125, Near Blue Bells School, From Jail Chauraha To Station Road, Civil Lines, Jhansi","Civil Lines","Jhansi","11352","25.4495288258","78.5698071867","Civil Lines, Jhansi","Italian, Fast Food","120","1","Rs.","3.3","Average","CDD614","15","0","1","0","0"
